# Delayed Equilibrium Model (DEM) Results
# Fluid: REFPROP::WATER
# Mass flow rate: 15.35 kg/s
# Nucleation pressure: 11117059.820204036 Pa
# Frozen entropy: 3438.202960773038 J/kg.K
# Number of axial points: 500
# Axial range: 0.000000 to 0.463107 m
# Max Mach number: 0.9464
# Min pressure: 7558935.76 Pa
#
z,pressure,velocity,density,entropy,enthalpy,gamma,quality,power,volume_fraction,mass_residual,mach_number,speed_of_sound,T_sat,T_meta
0.08816662448897795,10431504.336902713,67.90894164477379,666.4324711819773,3438.287947230093,1454316.9788112994,0.014807439879587991,0.0003557989391950896,22359159.841680475,0.0040558916895282624,0.5231008301385209,0.14834623162407515,457.77328416984767,587.2672254460354,591.5942382013318
0.08909469422044088,10379699.211595267,69.0170783608829,666.0259982544846,3438.281639883526,1454241.1123021217,0.01590034160660693,0.000401290931531598,22359159.839622065,0.00460035138651371,0.5347301072374577,0.15489863927136857,445.5628447450152,586.8979807010841,591.5579350899728
0.09002276395190381,10363084.407690285,69.34915808942766,665.7416343088616,3438.300603777166,1454218.1380231008,0.01701115636803918,0.0004439702644837525,22359159.840114787,0.0050976794939074305,0.656530967861908,0.15955238737101968,434.64820070767496,586.7792549274815,591.555509814745
0.09095083368336673,10360893.50588635,69.36773500161048,665.5464297051577,3438.306870655767,1454216.8495571373,0.01812477176269648,0.00047417621102574504,22359159.84011183,0.00544435145488428,0.6569044347821364,0.1632473030098832,424.9242328824929,586.7635882111134,591.5555638193651
0.09187890341482965,10358502.681700284,69.39062770871841,665.3701024916483,3438.2980241838586,1454215.2612737112,0.019237779644719878,0.0004977853879882608,22359159.84001746,0.00571556394079191,0.6559494410760056,0.1667775196197089,416.0670326968826,586.7464889580572,591.5478746093717
0.09280697314629258,10356197.267787931,69.41165493305495,665.1620349523629,3438.3115914884193,1454213.8019949018,0.020350354766558068,0.0005316451075006455,22359159.84054793,0.006104134473574357,0.6560931103291718,0.17014122146662297,407.9649501439109,586.7299976647615,591.5514423017448
0.09373504287775551,10353882.709022779,69.43286477512923,664.964709931268,3438.3168325005063,1454212.3295508672,0.02146245572041773,0.0005618827899919035,22359159.840411827,0.006451204353008902,0.6559635352669417,0.17381647087281618,399.4607900302738,586.7134380930066,591.5508891131311
0.09466311260921843,10351564.866115434,69.4541301493466,664.7753582161783,3438.315682948009,1454210.8528326848,0.022574140883187533,0.0005893746072328554,22359159.84077682,0.006766820360247242,0.6556486315758754,0.17707223109438744,392.2361497344235,586.6968521492174,591.547140246055
0.09559118234068135,10349284.535883578,69.47456852737756,664.5725849048017,3438.3234612049937,1454209.4330942158,0.023685127502222056,0.0006210206931289039,22359159.840779316,0.0071299534448401435,0.6558079693695831,0.18036284291505714,385.19335470941195,586.6805318282156,591.5477737265933
0.09651925207214429,10347000.506577741,69.49507153488385,664.3699660075013,3438.330596673699,1454208.0084460373,0.02479565596547341,0.0006525200082128968,22359159.8407733,0.007491385089995489,0.6559528646228578,0.18368628310506563,378.3356620871564,586.6641822388425,591.5481635348543
